Day;Hour;Inactivity interval lengths (s)
Sunday;10;69.383;75.057;61.857;62.793;61.58;119.287;306.037;258.483;78.897;96.663;136.403;182.993;211.507;114.573;67.21;93.1;431.767;110.247;79.9;182.473;175.35;86.75;69.107;171.903;113.43;121.367;441.947;435.953;208.433;72.1;223.753;79.297;681.233;63.03;252.953;74.54;306.217;90.283;64.827;68.48;128.417;60.96;618.717;67.067;393.387;157.107;183.84;275.513;354.513;21682.297;1738.43;2511.353;143.6;422.54;82506.407;2749.48;151.577;87.787;71.707;48431.553;113.507;61.56;290.56;94.72;99.627;262.427;85.18;169.12;60.937;167.887;175.75;66.503;66.367;221.433;669.1;118.16;143.65;82.42;270.81;65.48;2649.693;4136.633;286.96;456.643;843.217;194.253;551.937;77.27;104.747;76.843;159.237;62.013;314.95;73;138.76;110.497;153.687;84.28;233.807;585.42;138.51;1245.133;82.26;391.713;75.677;565.537;369.047;86.1;456.033
Sunday;11;341.967;113.703;62.44;117.44;85.177;183.177;277.917;296.653;60.113;64.587;140.587;82.31;357.31;163.693;265.343;129.917;282.537;81.717;115.653;213.18;107.74;140.283;60.887;600.49;160.483;243.767;274.387;97.93;268.52;226.093;283.697;233.287;307.813;359.073;219.12;308.037;76.707;448.673;214.81;241.323;302.883;62.347;210.56;92.057;95.633;86.163;73.753;9305.163;77516.027;31323.977;13694.797;31306.787;1431.47;31952.033;43191.79;1125.92;152.887;247.623;1019.213;301.61;84.937;1506.153;126.437;548.28;400.977;65.223;417.767;95.027;5810.48;208.657;102.423;79664.157;113.8;10807.39;1805.95;316.967;64.627;174.563;94.55;169.49;82.493;185.557;134.497;99.343;96.33;106.267;64.49;85.427;290.15;98.517;68.567;74.893;66.127;3359.19;87.997;79.04;252.007;1445.407;25455.15;196.74;1775.477;593.667;1041.893;437.283;76727.187;76.107;63.95;63.167;84.763;345.533;62.56;590.773;260.203;77.97;155.357;922.183;159.627;162.173;104.81;585.733;199.82;467.427;131.517;1322.02;1293.61;72.08;525.827
Sunday;12;147.93;60.403;67.14;115.863;61.817;172.323;61.323;241.06;80.797;346.797;192.443;85.243;247.053;77.923;119.687;239.653;279.8;285.36;157.933;81.08;152.957;69.593;95.197;110.133;75.8;70.707;672.073;71.207;101.89;280.857;310.433;251.943;60.533;836.23;74.953;261.92;365.527;106.897;150.377;81.283;76.907;90.467;71.01;77.257;145.977;93.453;65.763;67.713;181.617;75.117;41890.053;3277.017;269.397;73.05;67.733;113.383;138.99;72.563;123.213;158.82;296.757;249.997;66.573;727.223;188.607;300.153;655.633;265.613;373.11;1351.853;671.827;95.72;666.76;1797.987;372.41;3846.09;549.293;9966.27;541.213;359.177;826.713;24474.187;18926.217;9843.13;434.6;220.417;143.197;4760.477;179.363;153.06;9170.813;678.397;287.433;413.067;1434.433;221.933;132.63;141.05;346.787;106.117;136.523;70.503;120.897;415.99;144.69;97.207;217.96;99.243;817.977;104.277;1309.913;298.06;305.557;540.087;594.157;1005.873;305.687;247.053;73.673;104.9;73.52;119117.443;7141.66;283.96;68.473;749.24;67.01
Sunday;13;108.987;63.383;60.383;88.12;94.24;76.027;85.747;61.747;134.223;127.417;63.943;252.847;161.107;92.01;260.443;172.783;65.61;87.763;68.947;109.193;81.777;473.98;176.143;199.033;238.67;998.213;343.757;291.927;77.47;91.107;123.223;111.203;99.533;81.89;169.283;80.47;313.627;92.437;143.017;191.97;85.557;297.433;2230.557;383.7;507.17;66405.467;174.84;63.747;11221.913;768.843;131.163;23170.623;356.867;180.44;306.137;549.743;89.607;272.213;4700.133;859.86;98.577;111.737;329.62;127.673;1818.543;178.067;110.503;266.397;66.173;291.14;560.033;1278.83;1777.887;502.533;234.087;682.853;281.407;6245.493;67142.897;320.593;209.197;117.897;67.627;145.597;258.31;197.993;84.597;466.567;96.87;85.823;110.537;523.49;144.84;137.747;101.477;77.947;62.447;321.76;61.26;70.017;1402.433;575.477;299.24;175.117;262.07;29044.017;334.253;38835.21;177.583
Sunday;14;144.957;131.677;136.337;74.137;246.873;70.53;161.29;88.003;174.59;91.127;155.773;120.51;129.207;212.747;241.32;150.21;143.72;103.197;109.83;80.36;77.647;109.267;149.84;140.363;333.017;335.603;1047.13;131.55;659.17;221.117;165.627;156.06;86.333;75.1;79.927;632.867;133.31;107.9;99.397;423.05;496.2;86.117;4607.14;975.35;4581.53;60412.54;5812.927;67992.607;1328.693;375.453;408.15;1653.713;17007.997;401.267;72.7;119.79;9911.583;1918.82;111.13;118.053;429.617;173.88;631.507;64686.823;5486.183;7799.847;2642.477;116.367;353.523;7144.733;156.213;163.277;379.013;86.03;19401.683;9300.487;1271.83;1478.723;1864.593;60672.737;84611.037;2180.557;808.573;82.483;1002.167;585.04;113.197;272.66;196.29;404.973;12472.097;754.53;1224.247;386.933;150.32;72.943;414.85;16225.54
Sunday;15;339.83;119.84;601.78;84.213;60.687;159.427;77.147;114.147;177.887;79.887;67.593;302.593;150.33;154.053;109.497;95.433;114.217;67.17;163.743;255.69;64.937;143.42;137.433;413.35;127.44;231.717;178.087;166.927;63.833;101.453;117.63;82.57;272.857;1189.32;216.49;435.383;297.573;193.1;228.703;738.31;128.06;70.65;61.753;93.767;177.203;105.06;73.79;300.787;197.227;639.927;7682.71;72.94;23266.647;303.193;122.897;60.993;63.647;70.12;2233.347;1691.19;9356.74;13346.617;168.91;582.6;461.17;581.803;687.323;4863.527;4747.27;17532.47;2099.71;1950.047;670.19;470.257;143.83;3306.17;67.737
Sunday;16;1606.287;2101.33;474.033;86.893;154.44;178.377;149.653;114.607;107.377;97.113;71.05;169.85;128.587;61.31;70.033;117.477;121.62;151.527;149.007;81.407;154.313;204.827;126.43;187.353;150.847;145.343;457.823;131.503;165.763;103.35;208.27;914.043;110.717;171.04;310.6;341.11;161.59;266.913;274.127;314.35;255.937;224.527;63.4;896.053;60.137;7201.47;3195.31;2271.817;125.727;324.47;410.19;1007.99;70.8;115.47;675.023;26347.32;206.857;313.387;92.837;542.443;759.42;197.383;58745.233;1202.257;1025.313;13208.347;2434.933;1336.447;903.517;7487.223;69.18;12401.227;7841.323;13628.147;1399.517;2266.36;3850.613;58188.81;2580.043;939.417;1860.27;1276.213;359.457;27043.85;56274.257;177.16;99.463;92.407;128.84;415.677
Sunday;17;646.46;62.57;313.607;73.103;120.77;68.637;138.357;75.157;156.897;111.833;64.647;209.107;77.83;564.83;87.29;257.933;144.963;279.19;70.73;200.977;113.983;63.947;234.887;100.24;108.673;102.123;87.043;150.493;136.4;427.923;187.023;281.567;68.14;663.107;527.163;483.263;144.91;105.51;92.337;90.717;127.637;88.277;1464.82;118.697;121.633;331.273;262.833;88.997;208.107;315.113;7085.123;444.487;4816.19;24765.117;20844.653;20830.59;2098.043;163.207;503.953;197.423;298.36;150.923;206.923;1007.663;593.617;238.6;1820.85;2035.427;213.893;211.423;7167.98;2992.137;80.803;6240.147;1226.073;718.537;534.98;321.597;1878.317;296.747;7734.707;998.193;224.883;1049.19;200.173;8667.473;2613.753;860.417;339.07;499.673;691.977;757.963;735.22;2947.777;2707.877;1096.093;90.407;575.407;61.837;147.067;277.003;118.813;113.287;55153.253;63.277
Sunday;18;63.963;71.627;340.473;738.307;646.783;209.897;3063.363;145.187;77.793;261.603;100.167;71.437;1014.027;162.987;145.923;105.723;192.153;86.613;169.613;87.333;86.057;71.057;78.793;360.517;85.16;60.697;75.867;169.393;136.703;137.607;76.727;161.63;123.297;194.887;66.777;464.413;106.5;61.467;69.39;168.13;189.533;63.353;126.323;251.913;556.613;233.87;282.067;100.247;86.837;152.807;163.38;68.333;89.953;742.227;207.703;106.247;135.853;78.443;342.397;187.47;113.36;70.323;71.68;305.587;109.113;135.003;108.267;3812.343;21921.047;1773.837;753.213;743.407;297.777;366.493;63.043;3365.01;714.64;3095.593;519.503;396.51;129.977;675.427;342.377;493.857;2828.53;49994.043;149.203;1038.03;573.353;302.907;444.63;510.213;180.75;163.69;6164.977;112.44;81.53;2309.7;186.257;68.58;1570.533;146.68;73.223;12194.367;240.91;1818.17;315.33;775.79;250.063;1280.443;78.05;449.973;81.37;236.103;90.73;74.687;164.857;64.75;81;49362.84;68.983;64.95;286.7;62.497;76.967;2441.98;402.877;572.06;353.15;875.277;334.607;71.997;122.67;65.453;101.247;61.04
Sunday;19;379.507;1186.25;228.9;152376.303;46092.157;80.743;137.147;402.05;71.247;87.323;149.047;65.967;73.69;69.69;73.427;84.427;102.363;70.807;439.577;217.053;67.99;351.773;69.513;270.25;64.207;71.857;447.81;100.803;323.693;120.95;83.887;102.81;126.447;485.547;104.427;241.783;484.293;266.303;101.89;158.6;128.553;73.067;225.017;204.307;92.017;448.97;86.55;79.44;98.217;189.167;224.873;81.16;90.753;166.393;87.937;123.857;140.07;70.52;94.807;74.777;81.307;5422.947;42134.817;422.027;55072.297;46077.067;293.243;74.07;16965.337;1559.1;86.767;144.533;1065.533;368.493;45609.537;14965.007;47408.66;105.493;159.447;1115.48;111.437;143.983;76.873;176.447;543.357;340.363;336.517;117.98;619.903;46057.603;3135.36;60.817;10967.317;1416.277;67.96;1266.88;6241.23;4292.963;49560.477;513.813;117.147;75.783;114.603;71.243;7439.023;184.227;169.66;267.773;1356.51;452.403;323.17;956.893;251.37;117.383;764.197;549.473;118.75;10251.01;1203.967;570.537;1325.953;2096.017;9025.587;577.213;140.877;603.277;200.643;77.043;185.857;358.91;210.467;547.12;144.44;47591.777;79.447;288.883;72.06;143.997;128.82;348.777;719.84;96.867;80.787;375.41;355.923;266.403;114.463;1188.383;93.057
Sunday;20;14318.853;2124.09;303.367;185.057;125.84;520.547;103.68;72.483;162.42;132.173;127.893;359.6;223.62;347.193;76.737;127.643;123.263;125.867;60.803;69.983;196.92;154.54;109.13;249.067;213.563;94.137;151.773;87.697;634.083;224.933;191.44;101.33;117.61;256.563;798.147;166.177;255.847;262.343;62.677;99.403;197.1;84.237;77.187;62.947;90.507;140.08;84.987;211.623;235.217;82.76;369.32;1268.53;735.72;819.877;21282.717;6315.947;128546.797;153.137;399.903;251.653;204.383;41908.26;41675.75;856.07;287.683;713.523;212.487;1569.017;567.533;7176.97;224.697;106.117;47993.783;4656.2;1946.96;123.453;152.727;182.623;66.917;112.367;74.377;69.987;701.093;222.47;263.557;87.053;205.72;896.813;316.157;84.833;1163.83;4018.38;851.347;629.62;65.02;184.007;11996.237;17225.94;70.667;39621.087;1912.21;141.903;76.607;68.293;5683.803;165.42;822.357;897.43;946.73;1539.86;211.427;74.957;206.893;366.42;635.82;475.107;165.44;141.093;154.03;60.637;147.397;442.303;271.153;2546.543;5423.673;123.373;1380.933;813.077;515.727;167.797;264.343;102.583;91.567;268.073;161.58;266.517;73.257;100.777;2164.667;1182.9;86.293;1498.833;111.77;107.463;84.4;102.077;112.87;117.807;95.59;110.42;280.847;152.677
Sunday;21;41706.327;83.9;554.267;149.543;109.527;128.28;68.97;132.707;84.907;212.46;63.753;285.55;180;101.527;153.463;116.053;76.293;77.913;380.803;144.37;249.937;200.353;564.827;218.057;323.95;74.21;71.163;459.053;205.157;110.463;108.37;195.863;109.41;118.837;86.397;77.363;99.94;75.847;387.603;9917.43;2658.71;599.59;38375.44;759.96;71.86;102.453;2267.42;5023.653;168.657;150.46;368.673;2136.037;224.39;292.487;1075.577;97.537;374.83;91.953;751.083;1272.2;60.967;41427.277;3842.937;74.1;42631.317;1437.47;1187.967;832.043;7259.493;228.117;36405.113;497.23;961.387;1085.92;256.847;35904.753;532.627;207.747;1354.32;295.147;84.347;4042.1;95.497;61.193;438.147;272.48;62.15;102.103;195.817;103.707;85.467;83.12;66.873;144.857;41058.833;1282.87;105.063;1420.57;684.56;116.207;132.16;428.61;209.06;472.653;298.787;545.283;75.267;60.267;64.987;2073.803;161.783;38278.173;675.973;859.537;383.427;35373.017;277.39;89.747;117.353;1338.307;39758.717;7176.88;799.727;75.563;368.75
Sunday;22;151.127;103.867;111.867;136.803;164.587;126.327;94.26;76.197;68.997;122.72;130.72;67.457;68.18;119.18;162.46;189.35;175.987;68.513;76.04;173.977;173.99;175.987;107.34;183.773;136.02;286.83;110.603;82.4;137.803;76.01;200.823;102.913;99.697;357.833;86.497;82.717;132.593;1465.94;67.823;98.743;110.417;60.88;233.453;154.567;745.307;84.143;70.703;124.32;4068.067;843.407;1739.103;410.617;581.257;245.687;483.95;29518.5;39590.697;38004.18;6682.453;583.65;88.987;273.79;84.09;82.567;30373.56;1467.133;1352.89;36414.88;90.32;175.023;112.637;214.637;201.073;76.69;2868.733;722.113;4728.85;213.553;106.277;37813.547;1970;783.6;60.007;92.797;6625.947;86.38;33680.663;862.627;614.16;7469.23;5849.257;779.23;73.987;274.467;355.807;106.737;115.313;82.697;200.48;1294.56;141.87;779.283;1010.923;636.977;5073.947;626.27;134.467;259.267;261.007;75.76;35541.71
Sunday;23;70.573;88.297;160.033;145.767;117.477;213.417;569.093;100.237;356.977;131.667;406.407;271.07;91.643;245.23;81.78;87.67;198.323;93.837;114.807;90.727;279.273;184.577;172.103;174.707;82.84;267.643;510.973;111.64;298.92;74.597;317.533;209.587;240.14;88.677;118.583;107.223;151.787;86.74;131.217;1036.487;62.743;194.367;295.483;146.013;120.54;103.133;132.037;240.647;106.733;75.37;2107.96;28234.583;3822.483;224.94;29710.397;31585.04;3830.563;2975.777;103.847;3541.727;121.887;124.347;60.843;263.76;3352.043;201.887;2519.197;110.257;111.303;7083.46;7635.527;122.3;458.543;306.29;240.223;36522.803;94.917;1850.917;65.433;142.137;678.073;93.23;174.23;327.663;443.317;362.673;89.097;63.94;263.603;307.733;237.597;721.697;112.737;31260.857;2483.337;562.567;270.593;235.123;72.18;184.087;118.663;156.617;115.207;495.177;146.233;108.793;67.76;155.683;425.307;90.377;30028.777;238.557;158.08;193.97;30490.153
Monday;00;101.247;79.2;128.68;152.317;558.907;347.083;68.643;159.58;250.2;96.807;131.473;217.41;136.573;435.737;77.917;190.36;161.187;462.327;108.263;209.06;177.247;529.767;81.61;82.453;202.893;120.237;203.207;121.707;110.12;87.663;109.147;747.707;65.99;1835.4;35807.497;25112.507;1221.73;221.627;90.153;1112.123;206.033;29459.173;391.993;2358.007;5560.607;6505.277;6163.107;5093.903;1106.32;190.99;285.703;362.37;194.99;1716.673;255.007;109.55;579.457;1026.217;936.77;60.387;148.023
Monday;01;134.52;155.35;77.97;63.94;72.45;269.087;148.583;64.887;118.823;91.443;262.38;368.55;179.71;117.413;78.073;423.027;120.563;877.483;469.173;127.24;166.83;67.9;116.803;94.16;96.067;95.703;95.297;258.84;66.383;81.307;286.96;65.457;111.03;132.937;5833.553;3241.813;12345.75;3998.177;199.887;124.307;236.227;93.74;713.663;201.217;25769.797;8665.953;73.23;141.15;727.773;27123.317;23824.427;23161.71;13584.483;1292.117;136.597;592.503;514.38;348.937;110.367;1030.483;1238.677;104.617;283.257;230.817;271.707;119.933;93.903;388.493
Monday;02;248.24;65.813;70.767;95.357;62.93;96.867;70.537;103.503;85.747;213.683;142.257;167.45;209.04;68.883;99.09;393.903;75.627;89.53;126.537;61.46;407.257;527.793;83.563;167.533;143.147;68.083;134.643;76.813;87.76;143.557;156.07;151.35;112.873;90.81;76.383;75.99;103.457;26377.447;233.657;711.517;474.087;5338.17;9095.53;602.793;189.127;317.793;223.447;350.147;481.767;119.147;742.07;719.153;95.93;435.507;853.5;251.117;130.647;297.22
Monday;03;194.117;736.357;120.03;82.62;65.24;191.193;116.767;87.72;99.93;78.487;231.41;1718.423;770.737;437.22;198.257;163.49;217.163;74.577;92.087;97.01;175.3;119.543;992.45;83.25;256.203;68.747;61.277;123.213;435.757;16013.607;1083.5;88.237;1023.08;565.333;298.173;555.67;374.133;243.363;9243.047;238.137;2824.773;264.86;1376.543;1304.167;165.597;450.537;62.84;194.623;138.12;761.697;354.61;175.823;99.763;279.927;325.377;353.83
Monday;04;70.503;81.427;142.093;64.667;135.603;102.783;106.687;519.31;488.427;71.223;86.193;579.127;502.277;840.423;367.183;80.353;244.293;157.88;146.517;156.097;242.033;60.2;92.777;94.397;78.003;121.957;123.58;75.123;198.047;116.59;63.273;61.227;4204.007;1459.717;11145.303;904.437;391.473;68.093;205.063;674.59;84.523;257.737;96.377;1855.453;231.777;1066.303;404.89;223.167;1361.463;60.707;420.66;720.027;661.313;183.603;150.27;709.967;74.1;14127.47;84.41;509.97;467.027;151.147;340.083;64.517;368.187
Monday;05;64.14;173.76;140.317;68.357;170.533;107.427;86.03;123.65;60.587;112.177;262.083;188.267;179.543;260.217;89.497;127.297;486.25;86.22;199.627;700.5;254.02;185.767;99.177;451.12;484.223;167.827;122.763;97.523;131.447;142.647;70.083;102.987;438.14;111.147;7809.147;7079.947;7624.737;6816.933;730.27;1405.407;1718.74;123.807;2497.773;1430.72;1795.29;893.14;8845.467;2530.653;685.02;351.41;367.197;75
Monday;06;122.817;68.027;75.54;140.717;110.243;95.88;76.77;147.423;76.98;64.163;105.117;97.69;64.233;224.06;196.343;207.11;61.737;89.673;241.347;106.957;254.88;67.457;171.007;101.803;312.227;131.117;170.96;146.323;339.963;141.277;63.663;179.583;224.487;86.017;65.7;74.373;112.713;70.29;62.8;293.377;615.947;3118.113;714.407;61.913;67.713;61.073;2821.763;923.787;1373.607;3626.933;8259.837;909.603;8797.437;3859.037;252.617;214.413;345.857;1338.57;857.877;2805.513;274.737;274.217;289.603;94.897;98.757;136.647;126.57;255.557;476.903;3167.51;3926.443;4349.827;2790.077;83.503;238.44;235.09;199.757;666.44;417.683;204.08;149.077;125.27;149.147;62.723;366.417;442.087;61.55;100.897;64.233;93.697;61.84;128.943;146.223;184.557;63.937;64.167;64.98;61.49;61.617;100.117;839.137;67.063;152.497;62.177;115.593;69.337;904.04;123.677;62.63;330.09;604.107;88.55;96.723;63.977;113.833;123.71;102.573;62.357;62.113;122.463;62.64;84.13;123.117;122.933;242.707;107.363;61.317;61.53;65.007;62.957;106.567;61.657;301.537;146.677;60.613;81.42;113.373;90.207;64.207;133.987;62.447;148.697;123.277;91.863;61.527;135.757;121.703;65.207;62.833;5814.453;6747.813
